,0
"Sweden_Portfolio investment, net (BoP, current US$)",25094622681.881035
"Sweden_PPP conversion factor, GDP (LCU per international $)",0.33336852447835125
"Sweden_PPP conversion factor, private consumption (LCU per international $)",0.28497737402134815
Sweden_Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.16424887354867285
"Sweden_Primary education, duration (years)",0.0
"Sweden_Primary education, pupils",108766.43628912032
"Sweden_Primary education, teachers",4036.529723521957
"Sweden_Primary income payments (BoP, current US$)",14644347482.018295
"Sweden_Primary income receipts (BoP, current US$)",23653813388.359592
Sweden_Primary school starting age (years),0.0
"Sweden_Probability of dying among adolescents ages 10-14 years (per 1,000)",0.10675982500693178
"Sweden_Probability of dying among adolescents ages 15-19 years (per 1,000)",0.2167392619506973
"Sweden_Probability of dying among children ages 5-9 years (per 1,000)",0.11624215220180718
"Sweden_Probability of dying among youth ages 20-24 years (per 1,000)",0.16470767698274627
Sweden_Real effective exchange rate index (2010 = 100),11.94274757736247
Sweden_Refugee population by country or territory of asylum,65870.21754653583
Sweden_Refugee population by country or territory of origin,13.260535744250653
Sweden_Renewable internal freshwater resources per capita (cubic meters),1080.2499892818469
"Sweden_Renewable internal freshwater resources, total (billion cubic meters)",0.0
"Sweden_Reserves and related items (BoP, current US$)",4966586803.989651
"Sweden_Revenue, excluding grants (current LCU)",374588237723.68286
Sweden_Rural population,75729.6014042548
"Sweden_School enrollment, primary (gross), gender parity index (GPI)",0.018875967852794485
"Sweden_School enrollment, primary and secondary (gross), gender parity index (GPI)",0.055107307200297675
"Sweden_School enrollment, secondary (gross), gender parity index (GPI)",0.09491258252031534
"Sweden_School enrollment, tertiary (gross), gender parity index (GPI)",0.06632809825129186
"Sweden_Secondary education, duration (years)",0.0
"Sweden_Secondary education, pupils",94047.36204623547
"Sweden_Secondary education, teachers",6518.898306281131
"Sweden_Secondary education, teachers, female",3555.142875310014
"Sweden_Secondary income receipts (BoP, current US$)",2057812018.6765347
"Sweden_Secondary income, other sectors, payments (BoP, current US$)",2391943006.3538675
"Sweden_Service exports (BoP, current US$)",28532610156.162247
"Sweden_Service imports (BoP, current US$)",28431138614.799976
"Sweden_Services, value added (constant 2015 US$)",59922735674.992134
"Sweden_Services, value added (constant LCU)",505438737716.46387
"Sweden_Services, value added (current LCU)",853442976194.7665
"Sweden_Services, value added (current US$)",93132281953.17651
"Sweden_Services, value added per worker (constant 2015 US$)",7387.867862909298
Sweden_Sex ratio at birth (male births per female births),0.0039032595828270896
Sweden_Social contributions (current LCU),27881210360.03555
Sweden_Subsidies and other transfers (current LCU),282365404242.22046
Sweden_Surface area (sq. km),39575.763868357426
Sweden_Tax revenue (current LCU),353283866452.4188
Sweden_Taxes less subsidies on products (constant LCU),68724920047.12302
Sweden_Taxes less subsidies on products (current LCU),135405865492.40117
Sweden_Taxes less subsidies on products (current US$),14885411094.442802
Sweden_Taxes on goods and services (current LCU),153130859305.31833
"Sweden_Taxes on income, profits and capital gains (current LCU)",75266423810.02403
Sweden_Terms of trade adjustment (constant LCU),39903615269.288605
Sweden_Total fisheries production (metric tons),78880.20706487836
Sweden_Total greenhouse gas emissions excluding LULUCF (Mt CO2e),11.195085561521402
Sweden_Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),1.6019385078446169
"Sweden_Total reserves (includes gold, current US$)",19095427302.382294
Sweden_Total reserves in months of imports,0.6160168392160867
Sweden_Total reserves minus gold (current US$),17236209235.824406
Sweden_Urban population,669970.2173932648
"Sweden_Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",41.33818950258346
Sweden_Women Business and the Law Index Score (scale 1-100),5.063856349565245
Switzerland_Adjusted savings: carbon dioxide damage (current US$),329960259.5099565
Switzerland_Adjusted savings: consumption of fixed capital (current US$),49261547153.9263
Switzerland_Adjusted savings: energy depletion (current US$),1161504.9879070262
Switzerland_Adjusted savings: mineral depletion (current US$),236330.03117411074
Switzerland_Adjusted savings: net forest depletion (current US$),9557306.299743872
Switzerland_Adjusted savings: particulate emission damage (current US$),58398142.70822448
"Switzerland_Adolescent fertility rate (births per 1,000 women ages 15-19)",1.6037750948072391
Switzerland_Adults (ages 15-49) newly infected with HIV,154.26566724537162
Switzerland_Agricultural land (sq. km),292.18722622486143
"Switzerland_Agriculture, forestry, and fishing, value added (constant 2015 US$)",210513826.7906016
"Switzerland_Agriculture, forestry, and fishing, value added (constant LCU)",202594576.19001773
"Switzerland_Agriculture, forestry, and fishing, value added (current LCU)",609637135.0088809
"Switzerland_Agriculture, forestry, and fishing, value added (current US$)",773118763.2714708
"Switzerland_Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",5679.952262866245
"Switzerland_Air transport, freight (million ton-km)",293.19517005448796
"Switzerland_Air transport, passengers carried",7583141.17803298
"Switzerland_Air transport, registered carrier departures worldwide",54957.93917556095
"Switzerland_Annual freshwater withdrawals, total (billion cubic meters)",0.39324941077740994
Switzerland_Aquaculture production (metric tons),438.05792605219096
Switzerland_Arable land (hectares per person),0.00498652992041795
Switzerland_Arable land (hectares),7222.558744954023
"Switzerland_Armed forces personnel, total",16376.963677719441
Switzerland_Arms exports (SIPRI trend indicator values),89481625.43406652
Switzerland_Arms imports (SIPRI trend indicator values),128141579.9657903
Switzerland_Average precipitation in depth (mm per year),0.0
"Switzerland_Birth rate, crude (per 1,000 people)",0.7070211658131678
Switzerland_Capture fisheries production (metric tons),218.65987946783105
Switzerland_Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),3.732502910173228
Switzerland_Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),0.8522953691847139
Switzerland_Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),0.012994535658854736
Switzerland_Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),2.6433833737510826
Switzerland_Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.23006794606474762
Switzerland_Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),0.5955324033147561
Switzerland_Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),0.16978378362728197
Switzerland_Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),0.22368494957566248
Switzerland_Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),1.0620284646874827
Switzerland_Carbon dioxide (CO2) emissions from Waste (Mt CO2e),0.0038080785661001536
Switzerland_Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.01839954346528417
Switzerland_Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),0.016782272904742754
"Switzerland_Central government debt, total (current LCU)",19941794024.588108
Switzerland_Cereal production (metric tons),147439.4010756282
Switzerland_Cereal yield (kg per hectare),474.3414014215841
Switzerland_Changes in inventories (current LCU),8383318383.0918665
Switzerland_Changes in inventories (current US$),8352487551.885339
Switzerland_Commercial service exports (current US$),45645901083.85126
Switzerland_Commercial service imports (current US$),54066961955.24719
Switzerland_Compensation of employees (current LCU),1530391463.7875347
Switzerland_Consumer price index (2010 = 100),4.84013277809952
Switzerland_Crop production index (2014-2016 = 100),11.129688222300837
"Switzerland_Current account balance (BoP, current US$)",19693180098.133377
Switzerland_Customs and other import duties (current LCU),83092278.92477556
"Switzerland_Death rate, crude (per 1,000 people)",0.41176882192192144
Switzerland_DEC alternative conversion factor (LCU per US$),0.24831668445889993
Switzerland_Discrepancy in expenditure estimate of GDP (constant LCU),0.0
Switzerland_Discrepancy in expenditure estimate of GDP (current LCU),546.7400947276462
Switzerland_Expense (current LCU),19717156389.284435
Switzerland_Exports as a capacity to import (constant LCU),105574665789.57356
"Switzerland_Exports of goods and services (BoP, current US$)",176710456667.17352
Switzerland_Exports of goods and services (constant 2015 US$),117925091238.20892
Switzerland_Exports of goods and services (constant LCU),113488905910.86206
Switzerland_Exports of goods and services (current LCU),132904065930.345
Switzerland_Exports of goods and services (current US$),174381959026.10303
"Switzerland_Exports of goods, services and primary income (BoP, current US$)",230350136087.96063
Switzerland_External balance on goods and services (constant LCU),30992660520.14056
Switzerland_External balance on goods and services (current LCU),26907883620.156574
Switzerland_External balance on goods and services (current US$),31529899217.6948
"Switzerland_Fertility rate, total (births per woman)",0.047812764601437845
Switzerland_Fertilizer consumption (kilograms per hectare of arable land),54.12409844181295
Switzerland_F-gases emissions from Industrial Processes (Mt CO2e),0.35613608046146017
Switzerland_Final consumption expenditure (constant 2015 US$),54141092145.916374
Switzerland_Final consumption expenditure (constant LCU),52104376158.993164
Switzerland_Final consumption expenditure (current LCU),66438790810.83426
Switzerland_Final consumption expenditure (current US$),120231511499.89256
Switzerland_Fixed telephone subscriptions,797232.6114713065
Switzerland_Fixed telephone subscriptions (per 100 people),13.524677564578257
Switzerland_Food production index (2014-2016 = 100),2.6598760855326784
"Switzerland_Foreign direct investment, net (BoP, current US$)",40690560021.39327
"Switzerland_Foreign direct investment, net inflows (BoP, current US$)",76252576576.76692
"Switzerland_Foreign direct investment, net outflows (BoP, current US$)",54443772119.15552
Switzerland_Forest area (sq. km),342.33647082865457
Switzerland_GDP (constant 2015 US$),104101115781.49823
Switzerland_GDP (constant LCU),100184970052.53328
Switzerland_GDP (current LCU),120582571556.58182
Switzerland_GDP (current US$),200601182614.12503
Switzerland_GDP deflator (base year varies by country),4.476998671499662
Switzerland_GDP deflator: linked series (base year varies by country),4.476998671499645
Switzerland_GDP per capita (constant 2015 US$),7220.549135892384
Switzerland_GDP per capita (constant LCU),6948.9216663208035
Switzerland_GDP per capita (current LCU),9855.700311470957
Switzerland_GDP per capita (current US$),20641.465029371666
"Switzerland_GDP per capita, PPP (constant 2021 international $)",6585.882217636799
"Switzerland_GDP per capita, PPP (current international $)",18101.33272378352
Switzerland_GDP per person employed (constant 2021 PPP $),10157.875544854802
"Switzerland_GDP, PPP (constant 2021 international $)",94950906691.22441
"Switzerland_GDP, PPP (current international $)",177466997671.66342
Switzerland_GDP: linked series (current LCU),120582571556.58192
Switzerland_General government final consumption expenditure (constant 2015 US$),9111211414.19454
Switzerland_General government final consumption expenditure (constant LCU),8768459740.520971
Switzerland_General government final consumption expenditure (current LCU),13838835061.319357
Switzerland_General government final consumption expenditure (current US$),23158820912.369102
Switzerland_GNI (constant 2015 US$),83975163650.70047
Switzerland_GNI (constant LCU),80816129513.54414
Switzerland_GNI (current LCU),108698304430.65363
Switzerland_GNI (current US$),190268106225.19995
Switzerland_GNI per capita (constant 2015 US$),5037.871721147162
Switzerland_GNI per capita (constant LCU),4848.353677313208
Switzerland_GNI per capita (current LCU),8562.346937206874
"Switzerland_GNI per capita, Atlas method (current US$)",19233.933672448
"Switzerland_GNI per capita, PPP (constant 2021 international $)",4746.2458607566605
"Switzerland_GNI per capita, PPP (current international $)",16904.65635414139
"Switzerland_GNI, Atlas method (current US$)",189727189169.9615
"Switzerland_GNI, PPP (constant 2021 international $)",79114117020.97539
"Switzerland_GNI, PPP (current international $)",167634152267.17792
Switzerland_GNI: linked series (current LCU),108698304430.65372
Switzerland_Goods and services expense (current LCU),1377879637.0372612
"Switzerland_Goods exports (BoP, current US$)",131643875436.74179
"Switzerland_Goods imports (BoP, current US$)",96535934489.15761
Switzerland_Grants and other revenue (current LCU),1629711453.0492585
Switzerland_Gross capital formation (constant 2015 US$),19994902265.836998
Switzerland_Gross capital formation (constant LCU),19242720595.913464
Switzerland_Gross capital formation (current LCU),29640825767.630272
Switzerland_Gross capital formation (current US$),51024028303.48246
Switzerland_Gross domestic income (constant LCU),92072473362.12025
Switzerland_Gross domestic savings (current LCU),54601278655.53053
Switzerland_Gross domestic savings (current US$),80667475504.624
Switzerland_Gross fixed capital formation (constant 2015 US$),29881563776.215374
Switzerland_Gross fixed capital formation (constant LCU),28757459029.80097
Switzerland_Gross fixed capital formation (current LCU),31277552815.48138
Switzerland_Gross fixed capital formation (current US$),52226882576.22174
Switzerland_Gross national expenditure (constant 2015 US$),73185344951.80753
Switzerland_Gross national expenditure (constant LCU),70432209465.17732
Switzerland_Gross national expenditure (current LCU),95293102420.72372
Switzerland_Gross national expenditure (current US$),170828439288.2632
Switzerland_Gross national expenditure deflator (base year varies by country),5.134307243753255
Switzerland_Gross savings (current LCU),41682031270.08678
Switzerland_Gross savings (current US$),67386991869.72525
Switzerland_Gross value added at basic prices (GVA) (constant 2015 US$),100779366547.20381
Switzerland_Gross value added at basic prices (GVA) (constant LCU),96988180613.13554
Switzerland_Gross value added at basic prices (GVA) (current LCU),117899757063.56569
Switzerland_Gross value added at basic prices (GVA) (current US$),195439499425.3503
Switzerland_Households and NPISHs Final consumption expenditure (constant 2015 US$),45086163179.266495
Switzerland_Households and NPISHs Final consumption expenditure (constant LCU),43390081595.08348
Switzerland_Households and NPISHs Final consumption expenditure (current LCU),52816247054.53489
Switzerland_Households and NPISHs Final consumption expenditure (current US$),97178299648.30692
Switzerland_Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),2610.508894709704
"Switzerland_Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",35342098663.99066
"Switzerland_Households and NPISHs Final consumption expenditure, PPP (current international $)",68200618116.707924
Switzerland_Households and NPISHs final consumption expenditure: linked series (current LCU),52816247054.53502
"Switzerland_ICT service exports (BoP, current US$)",5729955032.675948
"Switzerland_Imports of goods and services (BoP, current US$)",149324588033.76392
Switzerland_Imports of goods and services (constant 2015 US$),87261785025.62819
Switzerland_Imports of goods and services (constant LCU),83979112556.99457
Switzerland_Imports of goods and services (current LCU),107120654573.84818
Switzerland_Imports of goods and services (current US$),143933730098.39938
"Switzerland_Imports of goods, services and primary income (BoP, current US$)",215664660920.36966
"Switzerland_Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.03542504471105004
"Switzerland_Industry (including construction), value added (constant 2015 US$)",26582417927.655373
"Switzerland_Industry (including construction), value added (constant LCU)",25582422666.783703
"Switzerland_Industry (including construction), value added (current LCU)",25075707336.841198
"Switzerland_Industry (including construction), value added (current US$)",46403367640.08683
"Switzerland_Industry (including construction), value added per worker (constant 2015 US$)",26906.73211314863
"Switzerland_Intentional homicides, female (per 100,000 female)",0.25467070405037495
"Switzerland_Intentional homicides, male (per 100,000 male)",0.40787637202435517
Switzerland_Interest payments (current LCU),1005835346.4550861
"Switzerland_Labor force, total",442185.66140000656
Switzerland_Land area (sq. km),7.474464835413078
Switzerland_Land under cereal production (hectares),22384.179096775853
Switzerland_Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.4998070586571188
"Switzerland_Life expectancy at birth, female (years)",1.4581131248826964
"Switzerland_Life expectancy at birth, male (years)",2.363059291214779
"Switzerland_Life expectancy at birth, total (years)",1.92053115474066
"Switzerland_Listed domestic companies, total",20.364251880615555
Switzerland_Livestock production index (2014-2016 = 100),3.072351840396453
Switzerland_Lower secondary school starting age (years),0.4614143753790639
"Switzerland_Manufacturing, value added (constant 2015 US$)",26107008134.374107
"Switzerland_Manufacturing, value added (constant LCU)",25124897158.579433
"Switzerland_Manufacturing, value added (current LCU)",20660016215.35396
"Switzerland_Manufacturing, value added (current US$)",35248564665.481575
Switzerland_Market capitalization of listed domestic companies (current US$),555332582227.4921
Switzerland_Merchandise exports (current US$),116495054199.10158
Switzerland_Merchandise exports by the reporting economy (current US$),110943139542.67542
Switzerland_Merchandise imports (current US$),99995162511.21933
Switzerland_Merchandise imports by the reporting economy (current US$),95989090448.37904
Switzerland_Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),0.3200463536319674
Switzerland_Methane (CH4) emissions from Agriculture (Mt CO2e),0.16248758390945195
Switzerland_Methane (CH4) emissions from Building (Energy) (Mt CO2e),0.026270343064588687
Switzerland_Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.3251327091829507
Switzerland_Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),0.0010199831328987013
Switzerland_Methane (CH4) emissions from Industrial Processes (Mt CO2e),0.00047098615371287425
Switzerland_Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),0.008335417373815119
Switzerland_Methane (CH4) emissions from Transport (Energy) (Mt CO2e),0.031953398190395624
Switzerland_Methane (CH4) emissions from Waste (Mt CO2e),0.30369213308698784
Switzerland_Military expenditure (current LCU),442577079.8063231
Switzerland_Military expenditure (current USD),914730933.802554
Switzerland_Mobile cellular subscriptions,3981428.300102678
Switzerland_Mobile cellular subscriptions (per 100 people),48.14285327067444
"Switzerland_Mortality rate, adult, female (per 1,000 female adults)",9.854462415019489
"Switzerland_Mortality rate, adult, male (per 1,000 male adults)",21.52252920378962
"Switzerland_Mortality rate, infant (per 1,000 live births)",0.6562828310984704
"Switzerland_Mortality rate, infant, female (per 1,000 live births)",0.5484465337495202
"Switzerland_Mortality rate, infant, male (per 1,000 live births)",0.7681168208070933
"Switzerland_Mortality rate, neonatal (per 1,000 live births)",0.24088104725788503
"Switzerland_Mortality rate, under-5 (per 1,000 live births)",0.9003739058159876
"Switzerland_Mortality rate, under-5, female (per 1,000 live births)",0.7520624420883213
"Switzerland_Mortality rate, under-5, male (per 1,000 live births)",1.0332757330200362
"Switzerland_Net capital account (BoP, current US$)",11891784552.742937
"Switzerland_Net errors and omissions (BoP, current US$)",17023318020.923157
"Switzerland_Net financial account (BoP, current US$)",27482444389.901417
Switzerland_Net lending (+) / net borrowing (-) (current LCU),5695829741.225594
Switzerland_Net migration,25298.064423643078
"Switzerland_Net ODA provided, to the least developed countries (current US$)",192859765.26071185
"Switzerland_Net ODA provided, total (constant 2021 US$)",928431178.3373805
"Switzerland_Net ODA provided, total (current US$)",1189752535.21895
"Switzerland_Net primary income (BoP, current US$)",19493752671.260006
Switzerland_Net primary income (Net income from abroad) (constant LCU),21770547247.33485
Switzerland_Net primary income (Net income from abroad) (current LCU),21295927148.61311
Switzerland_Net primary income (Net income from abroad) (current US$),18536722187.700504
"Switzerland_Net secondary income (BoP, current US$)",4197323500.4981976
"Switzerland_Net trade in goods (BoP, current US$)",37415956284.26187
"Switzerland_Net trade in goods and services (BoP, current US$)",28772819652.57861
Switzerland_Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),0.15281981321748814
Switzerland_Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),0.09692806899520792
Switzerland_Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),0.008286659832694696
Switzerland_Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.00022580798770598874
Switzerland_Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),0.0012977151136243396
Switzerland_Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),0.04206590630330315
Switzerland_Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),0.010643491625331165
Switzerland_Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),0.04449960444429731
Switzerland_Nitrous oxide (N2O) emissions from Waste (Mt CO2e),0.012488868161566496
Switzerland_Number of deaths ages 10-14 years,13.278132269896597
Switzerland_Number of deaths ages 15-19 years,42.91320162778327
Switzerland_Number of deaths ages 20-24 years,92.96027411189377
Switzerland_Number of deaths ages 5-9 years,14.140111229384972
Switzerland_Number of infant deaths,52.14004914285682
Switzerland_Number of neonatal deaths,15.971950271083525
Switzerland_Number of under-five deaths,71.7711451768175
"Switzerland_Official exchange rate (LCU per US$, period average)",0.2483166180223448
Switzerland_Other expense (current LCU),2516570158.682859
"Switzerland_Patent applications, nonresidents",249.98128002259133
"Switzerland_Patent applications, residents",520.9787607866496
"Switzerland_Personal remittances, paid (current US$)",9695445704.776506
"Switzerland_Personal remittances, received (current US$)",710210280.5050678
"Switzerland_Physicians (per 1,000 people)",0.443029508053296
"Switzerland_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",3.2373511856645663
"Switzerland_Population ages 0-14, female",20915.8412528394
"Switzerland_Population ages 0-14, male",21772.850153640964
"Switzerland_Population ages 0-14, total",42681.17162400593
"Switzerland_Population ages 15-64, female",176464.41197499164
"Switzerland_Population ages 15-64, male",199661.14522183486
"Switzerland_Population ages 15-64, total",376070.9850025543
"Switzerland_Population ages 65 and above, female",104750.44805812761
"Switzerland_Population ages 65 and above, male",120675.86637367289
"Switzerland_Population ages 65 and above, total",225414.42868062574
Switzerland_Population density (people per sq. km of land area),15.598883701933321
Switzerland_Population in largest city,118417.6044528272
Switzerland_Population in urban agglomerations of more than 1 million,118417.6044528272
"Switzerland_Population, female",290921.98377611866
"Switzerland_Population, male",330918.8759512661
"Switzerland_Population, total",621807.7263602791
"Switzerland_Portfolio equity, net inflows (BoP, current US$)",12376774116.751299
"Switzerland_Portfolio investment, net (BoP, current US$)",19925132824.812317
"Switzerland_PPP conversion factor, GDP (LCU per international $)",0.3090944944902702
"Switzerland_PPP conversion factor, private consumption (LCU per international $)",0.2606890287051332
Switzerland_Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.1507216069913085
"Switzerland_Primary education, duration (years)",0.0
"Switzerland_Primary education, pupils",26605.548151942217
"Switzerland_Primary income payments (BoP, current US$)",69295612050.93414
"Switzerland_Primary income receipts (BoP, current US$)",56086140461.33582
Switzerland_Primary school starting age (years),0.4614143753790638
"Switzerland_Probability of dying among adolescents ages 10-14 years (per 1,000)",0.16725341847300204
"Switzerland_Probability of dying among adolescents ages 15-19 years (per 1,000)",0.5696866820569658
"Switzerland_Probability of dying among children ages 5-9 years (per 1,000)",0.1695763553199107
"Switzerland_Probability of dying among youth ages 20-24 years (per 1,000)",1.089142820054208
Switzerland_Real effective exchange rate index (2010 = 100),6.031141843049205
Switzerland_Refugee population by country or territory of asylum,36887.20037715679
Switzerland_Refugee population by country or territory of origin,24.183217138590763
Switzerland_Renewable internal freshwater resources per capita (cubic meters),409.4740147634624
"Switzerland_Renewable internal freshwater resources, total (billion cubic meters)",1.4091933338177413e-14
"Switzerland_Reserves and related items (BoP, current US$)",56119247595.39751
"Switzerland_Revenue, excluding grants (current LCU)",23581155797.53501
Switzerland_Rural population,150847.03482423682
"Switzerland_School enrollment, tertiary (gross), gender parity index (GPI)",0.1798294245028639
"Switzerland_Secondary education, duration (years)",0.0
"Switzerland_Secondary education, pupils",26845.5958433773
"Switzerland_Secondary income receipts (BoP, current US$)",18384057176.756496
"Switzerland_Secondary income, other sectors, payments (BoP, current US$)",18635956243.32418
"Switzerland_Service exports (BoP, current US$)",46085207130.454346
"Switzerland_Service imports (BoP, current US$)",54105042398.88384
"Switzerland_Services, value added (constant 2015 US$)",75448957138.50047
"Switzerland_Services, value added (constant LCU)",72610667567.49367
"Switzerland_Services, value added (current LCU)",93496289819.19284
"Switzerland_Services, value added (current US$)",148651044710.72598
"Switzerland_Services, value added per worker (constant 2015 US$)",6254.027547905097
Switzerland_Sex ratio at birth (male births per female births),0.005266228765996484
Switzerland_Social contributions (current LCU),8135441031.759674
"Switzerland_Stocks traded, total value (current US$)",356841609670.8065
Switzerland_Subsidies and other transfers (current LCU),16126532602.12341
Switzerland_Surface area (sq. km),7.275957614183426e-12
Switzerland_Tax revenue (current LCU),13544140887.831083
Switzerland_Taxes less subsidies on products (constant LCU),3493355191.8647766
Switzerland_Taxes less subsidies on products (current LCU),3764810832.752228
Switzerland_Taxes less subsidies on products (current US$),5593003818.081084
Switzerland_Taxes on goods and services (current LCU),6222338985.210781
"Switzerland_Taxes on income, profits and capital gains (current LCU)",7639057430.480641
Switzerland_Taxes on international trade (current LCU),83092278.92477556
Switzerland_Terms of trade adjustment (constant LCU),10671949417.886301
Switzerland_Total fisheries production (metric tons),409.6046373557237
Switzerland_Total greenhouse gas emissions excluding LULUCF (Mt CO2e),3.639337821705293
Switzerland_Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),0.9309889262397258
"Switzerland_Total reserves (includes gold, current US$)",364954226520.63434
Switzerland_Total reserves in months of imports,5.658962337855137
Switzerland_Total reserves minus gold (current US$),352636949864.013
Switzerland_Urban population,471418.07283686486
"Switzerland_Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",103.5498364702434
Switzerland_Women Business and the Law Index Score (scale 1-100),7.299170486085816
Tajikistan_Adjusted savings: carbon dioxide damage (current US$),146738359.5235317
Tajikistan_Adjusted savings: consumption of fixed capital (current US$),492037024.94621843
Tajikistan_Adjusted savings: education expenditure (current US$),152949783.3052123
Tajikistan_Adjusted savings: energy depletion (current US$),5344972.84337303
Tajikistan_Adjusted savings: mineral depletion (current US$),107032696.36109024
Tajikistan_Adjusted savings: particulate emission damage (current US$),17573339.433169406
"Tajikistan_Adolescent fertility rate (births per 1,000 women ages 15-19)",10.39883548963016
Tajikistan_Adults (ages 15+) and children (ages 0-14) newly infected with HIV,435.78425302994145
Tajikistan_Adults (ages 15-49) newly infected with HIV,430.68766469891
Tajikistan_Agricultural land (sq. km),1474.4358009804416
"Tajikistan_Agriculture, forestry, and fishing, value added (constant 2015 US$)",690438357.2164755
"Tajikistan_Agriculture, forestry, and fishing, value added (constant LCU)",526246254.18586206
"Tajikistan_Agriculture, forestry, and fishing, value added (current LCU)",7702347019.593258
"Tajikistan_Agriculture, forestry, and fishing, value added (current US$)",730308123.4060956
"Tajikistan_Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",667.8242874384807
"Tajikistan_Air transport, freight (million ton-km)",1.242804831908177
"Tajikistan_Air transport, passengers carried",235181.39760034194
"Tajikistan_Air transport, registered carrier departures worldwide",2157.2781666129545
"Tajikistan_Annual freshwater withdrawals, total (billion cubic meters)",1.0376676676123027
Tajikistan_Aquaculture production (metric tons),640.6217085099427
Tajikistan_Arable land (hectares per person),0.020465241779096317
Tajikistan_Arable land (hectares),40166.35478853
"Tajikistan_Armed forces personnel, total",5035.3439999718685
Tajikistan_Average precipitation in depth (mm per year),0.0
"Tajikistan_Birth rate, crude (per 1,000 people)",3.040710532838685
Tajikistan_Capture fisheries production (metric tons),703.7853913978508
Tajikistan_Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),2.3944961224594032
Tajikistan_Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),0.20267234864431422
Tajikistan_Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),0.03481752154378041
Tajikistan_Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),0.4137502678295596
Tajikistan_Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.009411460641040235
Tajikistan_Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),0.5914142836482948
Tajikistan_Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),0.5537352599654751
Tajikistan_Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),0.5909529191260975
Tajikistan_Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),0.666977782206416
Tajikistan_Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.08478616444149585
Tajikistan_Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),0.26948274956559204
Tajikistan_Cereal production (metric tons),414453.16496245976
Tajikistan_Cereal yield (kg per hectare),984.3068263624642
Tajikistan_Changes in inventories (current LCU),1445493744.701037
Tajikistan_Changes in inventories (current US$),160032266.9423416
Tajikistan_Crop production index (2014-2016 = 100),32.73826232961757
"Tajikistan_Death rate, crude (per 1,000 people)",2.1355359041961317
"Tajikistan_Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",81481881.57293868
"Tajikistan_Debt service on external debt, total (TDS, current US$)",250667581.92911562
Tajikistan_DEC alternative conversion factor (LCU per US$),3.567987188337926
Tajikistan_Discrepancy in expenditure estimate of GDP (current LCU),1270121814.4985883
Tajikistan_Exports as a capacity to import (constant LCU),370416052.5140329
